Sample Image	Exp. Time	Gray Filter	Emission Filter	Reference Image	BG Subtr.	Sample#	Sample Name	Analyte	Ref.	Type	Buffer	Dilution	RFI	RFI CV	Used Conc.	#Bad Spots	#Dis. Spots	b Norm.	db	R2	ShapiroWilk	Red. Chi2	Class.	Chip	Ident.	Conc.
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	20	S020_cell line_Melanoma_A2058 _combo_6hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.111103905	0.029729799	All	1	0	1.249699504	0.887911649	0.990620714	0.375667723	1.022397955	Good	#008	S00020	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	21	S021_cell line_Melanoma_A2058 _DMSO_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.08994644	0.055157231	All	1	0	1.236511463	0.785111315	0.963044939	0.414860252	2.998035843	Good	#008	S00021	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	22	S022_cell line_Melanoma_A2058 _901_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.106530854	0.029796261	All	2	0	1.275842572	1.111888355	0.996122491	0.441570459	0.912307007	Good	#008	S00022	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	23	S023_cell line_Melanoma_A2058 _4032_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.067959437	0.04470164	All	1	0	1.35562717	1.281032409	0.979042072	0.214397514	1.928014219	Good	#008	S00023	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	24	S024_cell line_Melanoma_A2058 _combo_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.07518792	0.032911999	All	1	0	1.414862486	1.116227623	0.994282177	0.318948102	0.510184387	Good	#008	S00024	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	25	S025_cell line_Melanoma_A375_DMSO_1hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.051753486	0.084937141	All	2	0	0.939953988	0.457154248	0.940231874	0.757561067	9.030011503	Good	#008	S00025	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	26	S026_cell line_Melanoma_A375_901_1hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.067234591	0.049638502	All	3	0	0.956546684	0.689239215	0.977215907	0.468579027	3.280934014	Good	#008	S00026	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	27	S027_cell line_Melanoma_A375_4032_1hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.056248011	0.02766025	All	2	0	1.129155728	0.955704172	0.999137485	0.057895964	0.110947418	Good	#008	S00027	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	28	S028_cell line_Melanoma_A375_combo_1hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.048977901	0.042221356	All	3	0	0.987454797	1.103998763	0.983912478	0.567300365	2.220792722	Good	#008	S00028	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	29	S029_cell line_Melanoma_A375_DMSO_3.5hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.045211137	0.093774666	All	2	0	1.137102642	1.492992236	0.930406376	0.327115328	10.92165778	Good	#008	S00029	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	30	S030_cell line_Melanoma_A375_901_6hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.042160989	0.039763495	All	3	0	1.083139625	0.951962017	0.989207272	0.173243107	1.536413846	Good	#008	S00030	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	31	S031_cell line_Melanoma_A375_4032_6hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.047483228	0.03943658	All	2	0	0.508187491	0.445369331	0.949086316	0.402518592	0.872064753	Undet.	#008	S00031	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	32	S032_cell line_Melanoma_A375_combo_6hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.038487449	0.051115415	All	4	0	0.776414873	0.603260045	0.967010342	0.165747465	2.286427273	Good	#008	S00032	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	33	S033_cell line_Melanoma_A375_DMSO_24hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.042231279	0.107084765	All	3	0	1.034497811	0.403658974	0.933195786	0.22461224	7.825995209	Good	#008	S00033	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	34	S034_cell line_Melanoma_A375_901_24hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.031251831	0.106295213	All	3	0	1.175101537	1.405960585	0.91929202	0.241249339	11.76676005	Good	#008	S00034	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	35	S035_cell line_Melanoma_A375_4032_24hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.030772528	0.040689401	All	3	0	0.679071679	0.744925716	0.952452141	0.31275384	1.951174753	Undet.	#008	S00035	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	36	S036_cell line_Melanoma_A375_combo_24hr_rep1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.027103278	0.167083858	All	3	0	1.053691329	0.594782325	0.803654056	0.357390253	20.22866123	Good	#008	S00036	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	37	S037_cell line_Melanoma_A375_DMSO_1hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.054267829	0.03370981	All	2	0	0.72245017	0.644957182	0.99290978	0.250554475	0.251815024	Good	#008	S00037	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	38	S038_cell line_Melanoma_A375_901_1hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.058088629	0.066926661	All	3	0	1.181260321	1.185859053	0.948539071	0.861656312	5.666626838	Good	#008	S00038	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	39	S039_cell line_Melanoma_A375_4032_1hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.054570916	0.056975574	All	1	0	1.103252372	0.756242061	0.963724909	0.200672285	3.118567846	Good	#008	S00039	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	40	S040_cell line_Melanoma_A375_combo_1hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.056642754	0.103052185	All	3	0	0.925658531	0.321529449	0.911064792	0.442251128	16.23378059	Undet.	#008	S00040	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	41	S041_cell line_Melanoma_A375_DMSO_3.5hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.042405832	0.034147925	All	2	0	1.110623917	0.963994535	0.992740532	0.884740084	0.726951316	Good	#008	S00041	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	42	S042_cell line_Melanoma_A375_901_6hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.040786473	0.074237412	All	3	0	0.972589958	1.093852362	0.939314908	0.805636148	4.401823449	Good	#008	S00042	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	43	S043_cell line_Melanoma_A375_4032_6hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.036685041	0.055622877	All	1	0	0.806641538	0.675004992	0.925500721	0.073319947	3.710823771	Good	#008	S00043	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	44	S044_cell line_Melanoma_A375_combo_6hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.03425414	0.042429643	All	2	0	1.138407949	1.004851941	0.985325168	0.954675516	1.703176657	Good	#008	S00044	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	45	S045_cell line_Melanoma_A375_DMSO_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.050709386	0.072058318	All	3	0	1.109009063	0.567276554	0.969649602	0.248311609	4.964051011	Good	#008	S00045	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	46	S046_cell line_Melanoma_A375_901_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.034605657	0.082766716	All	2	0	0.673289933	0.405573703	0.865889039	0.623984393	5.861530497	Undet.	#008	S00046	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	47	S047_cell line_Melanoma_A375_4032_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.034073276	0.083418209	All	3	0	0.770057301	0.870610339	0.902084213	0.792961717	8.949447892	Good	#008	S00047	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	48	S048_cell line_Melanoma_A375_combo_24hr_rep2	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.03643564	0.087663628	All	3	0	0.933341273	0.509102592	0.902010465	0.10063056	10.13242554	Good	#008	S00048	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	49	S049_cell line_Liposarcoma_LS141_DMSO__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.138801116	0.067297761	All	0	0	1.018478633	0.605009837	0.96820273	0.340336931	10.06641838	Good	#008	S00049	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	50	S050_cell line_Liposarcoma_LS141_CDK4i_50nM__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.147034809	0.052603291	All	0	0	0.965410087	0.740723302	0.97742687	0.981825051	5.791142876	Good	#008	S00050	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	51	S051_cell line_Liposarcoma_LS141_CDK4i_250nM__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.148562341	0.028470128	All	1	0	0.762251038	0.88212777	0.991912492	0.997441198	0.391673571	Good	#008	S00051	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	52	S052_cell line_Liposarcoma_LS141_DMSO__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.243947414	0.052082258	All	0	0	1.085567996	0.734064803	0.983820465	0.935506446	6.039951595	Good	#008	S00052	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	53	S053_cell line_Liposarcoma_LS141_CDK4i_50nM__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.206274137	0.102698539	All	0	0	0.945892653	0.367390151	0.918876761	0.631957927	24.17964712	Undet.	#008	S00053	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	54	S054_cell line_Liposarcoma_LS141_CDK4i_250nM__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.19459818	0.05767689	All	2	0	0.966140877	0.621545061	0.971041121	0.565529596	3.753471455	Good	#008	S00054	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	55	S055_cell line_Liposarcoma_LS141_DMSO__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.070889114	0.030034254	All	1	0	1.090038648	1.100613702	0.990965039	0.461017859	0.602871868	Good	#008	S00055	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	56	S056_cell line_Liposarcoma_LS141_CDK4i_50nM__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.050798911	0.104790843	All	3	0	0.793433739	0.288433424	0.87097549	0.222021465	11.31489383	Undet.	#008	S00056	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	57	S057_cell line_Liposarcoma_LS141_CDK4i_250nM__20131107_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.0651648	0.03259831	All	3	0	0.897366192	0.968657618	0.998401048	0.542201009	0.129516153	Good	#008	S00057	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	58	S058_cell line_Liposarcoma_LS141_DMSO__20131213_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.076968209	0.072188185	All	2	0	1.077428409	1.03527755	0.938717629	0.337393428	5.165077533	Good	#008	S00058	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	59	S059_cell line_Liposarcoma_LS141_CDK4i_50nM__20131213_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.040901501	0.059866744	All	3	0	0.76160012	0.508669584	0.952313851	0.253077777	2.670992592	Good	#008	S00059	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	60	S060_cell line_Liposarcoma_LS141_CDK4i_250nM__20131213_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.066241863	0.086840954	All	3	0	0.772318219	0.454528816	0.895840303	0.793016481	6.245707582	Good	#008	S00060	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	61	S061_cell line_Liposarcoma_DDLS8817_DMSO__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.030018162	0.062900817	All	3	0	1.181897654	0.696579579	0.974971416	0.718364939	2.122038628	Good	#008	S00061	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	62	S062_cell line_Liposarcoma_DDLS8817_CDK4i_50nM__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.027303245	0.072799238	All	3	0	0.890354504	1.540914993	0.916620966	0.126481807	3.184193967	Good	#008	S00062	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	63	S063_cell line_Liposarcoma_DDLS8817_CDK4i_250nM__20131025_1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.002434048	0.424715483	All	4	0	1.229850909	3.162888529	0.460869699	0.246700369	2.735307786	Poor	#008	S00063	1
SMSKC101I0011_02_A_1.tif	10	1	Red	SMSKC101I0011_02_A_1.tif	TRUE	64	S064_cell line_Cell line mix_cell line mix____1_1	"IGF-1R-beta/Insulin Receptor beta (phospho-Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	ndef	rabbit IgG	CAB1	-1	0.085934904	0.032308342	All	1	0	0.970197582	1.056839309	0.996569995	0.882233303	0.120830399	Good	#008	S00064	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	1	S001_cell line_Melanoma_A2058 _DMSO_1hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.194790549	0.075340335	All	1	0	1.452145195	0.7850026	0.944824252	0.602772696	5.900083217	Undet.	#008	S00001	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	2	S002_cell line_Melanoma_A2058 _901_1hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.202294892	0.05748571	All	2	0	1.343548819	0.755187396	0.98492356	0.990190294	3.129835327	Good	#008	S00002	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	3	S003_cell line_Melanoma_A2058 _4032_1hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.265375054	0.04721315	All	2	0	1.050501909	0.616318933	0.978653326	0.807750571	1.376655842	Good	#008	S00003	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	4	S004_cell line_Melanoma_A2058 _combo_1hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.240123706	0.042886607	All	2	0	1.31427915	1.006255066	0.991704121	0.904964454	1.54695477	Good	#008	S00004	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	5	S005_cell line_Melanoma_A2058 _DMSO_3.5hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.21455469	0.040146737	All	2	0	1.34142403	0.97073472	0.999808056	0.620523571	0.01652634	Good	#008	S00005	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	6	S006_cell line_Melanoma_A2058 _901_6hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.212619937	0.057831483	All	1	0	1.173067902	1.025766094	0.960894841	0.488486242	2.986172059	Good	#008	S00006	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	7	S007_cell line_Melanoma_A2058 _4032_6hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.20489215	0.05990242	All	2	0	1.456887826	1.300891435	0.989084959	0.30619741	2.942677749	Undet.	#008	S00007	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	8	S008_cell line_Melanoma_A2058 _combo_6hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.151367047	0.050847802	All	3	0	1.352709087	1.232848677	0.990816398	0.060045541	1.923640626	Good	#008	S00008	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	9	S009_cell line_Melanoma_A2058 _DMSO_24hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.218285001	0.033120241	All	2	0	1.328513166	0.937232344	0.996970363	0.50964561	0.671615909	Good	#008	S00009	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	10	S010_cell line_Melanoma_A2058 _901_24hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.20398708	0.041780941	All	2	0	1.435168686	1.12406562	0.993647262	0.982494015	1.128735327	Undet.	#008	S00010	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	11	S011_cell line_Melanoma_A2058 _4032_24hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.178327669	0.031774717	All	2	0	1.565305863	1.113433259	0.997774243	0.802637574	0.261409531	Undet.	#008	S00011	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	12	S012_cell line_Melanoma_A2058 _combo_24hr_rep1	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.200625991	0.066276395	All	1	0	1.368512367	0.457631883	0.986774216	0.414257026	6.149427501	Good	#008	S00012	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	13	S013_cell line_Melanoma_A2058 _DMSO_1hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.230754036	0.067107086	All	2	0	1.410913239	0.71952431	0.984194215	0.096236478	4.041867696	Good	#008	S00013	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	14	S014_cell line_Melanoma_A2058 _901_1hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.207118317	0.036743315	All	2	0	1.335099267	0.865002795	0.997718739	0.465604892	0.253606152	Good	#008	S00014	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	15	S015_cell line_Melanoma_A2058 _4032_1hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.192976252	0.044674175	All	2	0	1.205432035	0.965880718	0.989757049	0.608456919	1.707935635	Good	#008	S00015	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	16	S016_cell line_Melanoma_A2058 _combo_1hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.253534348	0.044232304	All	1	0	1.187664439	0.544539654	0.991882564	0.947676578	2.169883828	Good	#008	S00016	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	17	S017_cell line_Melanoma_A2058 _DMSO_3.5hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.280078286	0.070932063	All	1	0	0.974143003	0.656269449	0.930101341	0.354101344	6.285104319	Good	#008	S00017	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	18	S018_cell line_Melanoma_A2058 _901_6hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.207747949	0.068330658	All	0	0	1.338970891	0.729611148	0.984319807	0.851474231	7.096748483	Good	#008	S00018	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	19	S019_cell line_Melanoma_A2058 _4032_6hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.227406566	0.030141637	All	1	0	1.493648889	1.093365721	0.995743684	0.183158904	0.47957181	Undet.	#008	S00019	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	20	S020_cell line_Melanoma_A2058 _combo_6hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.21719188	0.034142468	All	1	0	1.236093565	0.78161169	0.995349535	0.548332638	1.128210284	Good	#008	S00020	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	21	S021_cell line_Melanoma_A2058 _DMSO_24hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.125708597	0.093125735	All	2	0	1.354414378	1.369858557	0.962590982	0.016628034	5.48843617	Undet.	#008	S00021	1
SMSKC101I0011_02_B_1.tif	10	1	Red	SMSKC101I0011_02_B_1.tif	TRUE	22	S022_cell line_Melanoma_A2058 _901_24hr_rep2	PDGFR (phospho-Tyr1021)	ndef	rabbit IgG	CAB1	-1	0.21856518	0.110741248	All	2	0	1.407348106	1.545116103	0.9608691	0.390102217	7.178038616	Good	#008	S00022	1
