"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"552"	"CD31_RS00276604 (mouse)"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"553"	"CD31.M.V_GBL.9012881"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"554"	"CD31.M.V_GBL1033933"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"555"	"CD31.M.V_GBL1113383"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"556"	"CD31.M.V_GBL9026349"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"557"	"CD31.wM.V_GBL1115138"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"558"	"CD31(mouse)(V)_GBL9007873"	"MDACC"	"CD31"	"PECAM1"	NA	"c"
"559"	"CD44"	"MDACC"	"CD44"	"CD44"	NA	"c"
"560"	"CD44.M.C_GBL1115173"	"MDACC"	"CD44"	"CD44"	NA	"c"
"561"	"CD45"	"MDACC"	"CD45"	"CD45"	NA	"c"
"562"	"CD49"	"MDACC"	"CD49"	"ITGA2"	NA	"c"
"563"	"CD49.M.V_GBL.9012882"	"MDACC"	"CD49"	"ITGA2"	NA	"c"
"564"	"CD49b"	"MDACC"	"CD49b"	"ITGA2"	NA	"c"
"565"	"CD49b.M.V_GBL1033902"	"MDACC"	"CD49b"	"ITGA2"	NA	"c"
"566"	"CD49b.M.V_GBL1113362"	"MDACC"	"CD49b"	"ITGA2"	NA	"c"
"567"	"CD49b.wM.V_GBL1115137"	"MDACC"	"CD49b"	"ITGA2"	NA	"c"
"568"	"CD49b(mouse)_GBL9008351"	"MDACC"	"CD49b"	"ITGA2"	NA	"c"
"569"	"CD134"	"MDACC"	"CD134"	"CD134"	NA	"c"
"570"	"CD171"	"MDACC"	"CD171"	"L1CAM"	NA	"c"
"571"	"CDC2"	"MDACC"	"CDC2"	"CDC2"	NA	"c"
"572"	"CDC2.p34.M.V_GBL1115091"	"MDACC"	"CDC2p34"	"CDC2"	NA	"c"
"573"	"Cdc2_pY15"	"MDACC"	"CDC2pY25"	"CDK1"	"Y25"	"a"
"574"	"CDC2(mouse)_GBL9008375"	"MDACC"	"CDC2"	"CDC2"	NA	"c"
"575"	"cdc25C"	"MSKCC"	"CDC25C"	"CDC25C"	NA	"c"
"576"	"CDK1 (p34cdc2) (phospho.Thr161)"	"MSKCC"	"CDK1_pT161"	"CDK1"	"T161"	"a"
"577"	"CDK1 (p34cdc2) (phospho.Tyr15)"	"MSKCC"	"CDK1_pY15"	"CDK1"	"Y15"	"i"
"578"	"CDK1"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"579"	"CDK1.R.V_GBL.9012883"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"580"	"CDK1.R.V_GBL.9013830"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"581"	"CDK1.R.V_GBL1033788"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"582"	"CDK1.R.V_GBL1113265"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"583"	"CDK1.R.V_GBL1114937"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"584"	"CDK1.R.V_GBL9026196"	"MDACC"	"CDK1"	"CDC2"	NA	"c"
"585"	"CDK1(mouse)_GBL9008515"	"MDACC"	"CDK1"	"CDK1"	NA	"c"
"586"	"CDK4"	"MSKCC"	"CDK4"	"CDK4"	NA	"c"
"587"	"Chk1"	"MDACC"	"CHK1"	"CHEK1"	NA	"c"
"588"	"CHK1"	"MDACC"	"CHK1"	"CHEK1"	NA	"c"
"589"	"CHK1_GBL9008605"	"MDACC"	"CHK1"	"CHEK1"	NA	"c"
"590"	"Chk1_pS296"	"MDACC"	"Chk1pS296"	"CHEK1"	"S296"	"a"
"591"	"Chk1_pS296.R.V_GBL1114999"	"MDACC"	"Chk1pS296"	"CHEK1"	"S296"	"a"
"592"	"Chk1_pS345"	"MDACC"	"CHK1pS345"	"CHEK1"	"S345"	"a"
"593"	"CHK1_pS345"	"MDACC"	"CHK1pS345"	"CHEK1"	"S345"	"a"
"594"	"CHK1_pS345_GBL9008407"	"MDACC"	"CHK1pS345"	"CHEK1"	"S345"	"a"
"595"	"CHK1_pS345_RS00275797"	"MDACC"	"CHK1pS345"	"CHEK1"	"S345"	"a"
"596"	"Chk1_pS345.R.C_GBL.9013832"	"MDACC"	"Chk1pS345"	"CHEK1"	"S345"	"a"
"597"	"Chk1_pS345.R.C_GBL1033780"	"MDACC"	"Chk1pS345"	"CHEK1"	"S345"	"a"
"598"	"Chk1_pS345.R.C_GBL1113257"	"MDACC"	"Chk1pS345"	"CHEK1"	"S345"	"a"
"599"	"Chk1_pS345.R.C_GBL9026198"	"MDACC"	"Chk1pS345"	"CHEK1"	"S345"	"a"
"600"	"Chk1_pS345.wR.C_GBL1115117"	"MDACC"	"Chk1pS345"	"CHEK1"	"S345"	"a"
"601"	"CHK1_RS00275796"	"MDACC"	"CHK1"	"CHEK1"	NA	"c"
"602"	"Chk1.M.C_GBL1033910"	"MDACC"	"Chk1"	"CHEK1"	NA	"c"
"603"	"Chk1.M.C_GBL1113374"	"MDACC"	"Chk1"	"CHEK1"	NA	"c"
"604"	"Chk1.M.C_GBL1115053"	"MDACC"	"Chk1"	"CHEK1"	NA	"c"
"605"	"Chk1.R.C_GBL.9013831"	"MDACC"	"Chk1"	"CHEK1"	NA	"c"
"606"	"Chk1.R.C_GBL9026197"	"MDACC"	"Chk1"	"CHEK1"	NA	"c"
"607"	"CHK1(mouse)_GBL9008345"	"MDACC"	"CHK1"	"CHEK1"	NA	"c"
"608"	"Chk2 (phospho.Thr68)"	"MSKCC"	"Chk2_pT68"	"CHEK2"	"T68"	"a"
"609"	"CHK2_mouse"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"610"	"Chk2_pT68"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"611"	"CHK2_pT68"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"612"	"CHK2_pT68_GBL9008608"	"MDACC"	"CHK2pT68"	"CHEK2"	"T68"	"a"
"613"	"CHK2_pT68_RS00275798"	"MDACC"	"CHK2pT68"	"CHEK2"	"T68"	"a"
"614"	"Chk2_pT68.R.C_GBL1033688"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"615"	"Chk2_pT68.R.C_GBL1113166"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"616"	"Chk2_pT68.R.C_GBL1114869"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"617"	"Chk2_pT68.R.C_GBL9026199"	"MDACC"	"Chk2pT68"	"CHEK2"	"T68"	"a"
"618"	"CHK2"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"619"	"CHK2_RS00276382 (mouse)"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"620"	"Chk2.M.C_GBL.9012884"	"MDACC"	"Chk2"	"CHEK2"	NA	"c"
"621"	"Chk2.M.C_GBL9026306"	"MDACC"	"Chk2"	"CHEK2"	NA	"c"
"622"	"Chk2"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"623"	"Chk2.M.V_GBL1033889"	"MDACC"	"Chk2"	"CHEK2"	NA	"c"
"624"	"Chk2.M.V_GBL1113349"	"MDACC"	"Chk2"	"CHEK2"	NA	"c"
"625"	"Chk2.M.V_GBL1115031"	"MDACC"	"Chk2"	"CHEK2"	NA	"c"
"626"	"CHK2(mouse)_GBL9007870"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"627"	"CHK2(mouse)_GBL9008539"	"MDACC"	"CHK2"	"CHEK2"	NA	"c"
"628"	"CIAP.1_GBL9008378"	"MDACC"	"CIAP1"	"BIRC2"	NA	"c"
"629"	"c.IAP2"	"MDACC"	"cIAP2"	"BIRC3"	NA	"c"
"630"	"cIAP"	"MDACC"	"cIAP"	"BIRC2"	NA	"c"
"631"	"cIAP.R.V_GBL.9013834"	"MDACC"	"cIAP"	"BIRC2"	NA	"c"
"632"	"cIAP.R.V_GBL9026200"	"MDACC"	"cIAP"	"BIRC2"	NA	"c"
"633"	"Claudin.7"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"634"	"Claudin.7"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"635"	"Claudin.7.R.V_GBL.9013835"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"636"	"Claudin.7.R.V_GBL1033773"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"637"	"Claudin.7.R.V_GBL1113250"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"638"	"Claudin.7.R.V_GBL1114927"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"639"	"Claudin.7.R.V_GBL9026201"	"MDACC"	"Claudin7"	"CLDN7"	NA	"c"
"640"	"cMyc_pT58"	"MDACC"	"cMycpT58"	"MYC"	"T58"	"i"
"641"	"cMyc_pT58_RS00273763"	"MDACC"	"cMycpT58"	"MYC"	"T58"	"i"
"642"	"Cofilin"	"MDACC"	"Cofilin"	"CFL1"	NA	"c"
"643"	"Cofilin_GBL9008368"	"MDACC"	"Cofilin"	"CFL1"	NA	"c"
"644"	"Cofilin_pS3"	"MDACC"	"CofilinpS3"	"CFL1"	"S3"	"i"
"645"	"Cofilin_pS3(V)_GBL9008339"	"MDACC"	"CofilinpS3"	"CFL1"	"S3"	"i"
"646"	"COG3"	"MDACC"	"COG3"	"COG3"	NA	"c"
"647"	"Connexin.43"	"MDACC"	"Connexin43"	"GJA1"	NA	"c"
"648"	"Collagen.VI"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"649"	"Collagen_VI"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"650"	"Collagen.VI"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"651"	"Collagen VI_RS00273498 ( smear bgd)"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"652"	"Collagen VI_RS00275868"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"653"	"Collagen VI(V)_GBL9007919"	"MDACC"	"Collagen VI"	"COL6A1"	NA	"c"
"654"	"Collagen_VI.R.V_GBL.9013836"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"655"	"Collagen_VI.R.V_GBL9026202"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"656"	"Collagen.VI.R.V_GBL1033877"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"657"	"Collagen.VI.R.V_GBL1113337"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"658"	"Collagen.VI.R.V_GBL1115015"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"659"	"Collagenase_VI_V"	"MDACC"	"CollagenVI"	"COL6A1"	NA	"c"
"660"	"Complex.II.Subunit.M.V_GBL1033934"	"MDACC"	"ComplexIISubunit"	"SDHA"	NA	"c"
"661"	"Complex.II.Subunit.M.V_GBL1033934"	"MDACC"	"ComplexIISubunit"	"SDHB"	NA	"c"
"662"	"Complex.II.Subunit.M.V_GBL1033934"	"MDACC"	"ComplexIISubunit"	"SDHC"	NA	"c"
"663"	"Complex.II.Subunit.M.V_GBL1033934"	"MDACC"	"ComplexIISubunit"	"SDHD"	NA	"c"
"664"	"Complex.II.Subunit.M.V_GBL1113391"	"MDACC"	"ComplexIISubunit"	"SDHA"	NA	"c"
"665"	"Complex.II.Subunit.M.V_GBL1113391"	"MDACC"	"ComplexIISubunit"	"SDHB"	NA	"c"
"666"	"Complex.II.Subunit.M.V_GBL1113391"	"MDACC"	"ComplexIISubunit"	"SDHC"	NA	"c"
"667"	"Complex.II.Subunit.M.V_GBL1113391"	"MDACC"	"ComplexIISubunit"	"SDHD"	NA	"c"
"668"	"Complex.II.Subunit.M.V_GBL1115078"	"MDACC"	"ComplexIISubunit"	"SDHA"	NA	"c"
"669"	"Complex.II.Subunit.M.V_GBL1115078"	"MDACC"	"ComplexIISubunit"	"SDHB"	NA	"c"
"670"	"Complex.II.Subunit.M.V_GBL1115078"	"MDACC"	"ComplexIISubunit"	"SDHC"	NA	"c"
"671"	"Complex.II.Subunit.M.V_GBL1115078"	"MDACC"	"ComplexIISubunit"	"SDHd"	NA	"c"
"672"	"Connexin.43.R.C_GBL1115232"	"MDACC"	"Connexin43"	"GJA1"	NA	"c"
"673"	"Coup.TFII.R.C_GBL1115233"	"MDACC"	"NR2F2"	"COUPTFII"	NA	"c"
"674"	"COX.2.R.C_GBL.9013837"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"675"	"COX.2.R.C_GBL9026203"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"676"	"Cox.IV"	"MDACC"	"CoxIV"	"COX4I1"	NA	"c"
"677"	"Cox.IV.M.C_GBL1033935"	"MDACC"	"CoxIV"	"COX4I1"	NA	"c"
"678"	"Cox.IV.M.C_GBL1113397"	"MDACC"	"CoxIV"	"COX4I1"	NA	"c"
"679"	"Cox.IV.M.C_GBL1115175"	"MDACC"	"CoxIV"	"COX4I1"	NA	"c"
"680"	"Cox2"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"681"	"COX2"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"682"	"COX2_RS00273495"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"683"	"COX2_RS00275867"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"684"	"COX.2"	"MDACC"	"Cox2"	"PTGS2"	NA	"c"
"685"	"Cox2.R.C_GBL1033859"	"MDACC"	"Cox2"	"PTGS2"	NA	"c"
"686"	"Cox2.R.C_GBL1113320"	"MDACC"	"Cox2"	"PTGS2"	NA	"c"
"687"	"Cox2.R.C_GBL1114979"	"MDACC"	"Cox2"	"PTGS2"	NA	"c"
"688"	"COX2(C )_GBL9008399"	"MDACC"	"COX2"	"PTGS2"	NA	"c"
"689"	"Creb"	"MDACC"	"Creb"	"CREB1"	NA	"c"
"690"	"cRAF_RS00273714"	"MDACC"	"cRAF"	"RAF1"	NA	"c"
"691"	"c.RAF"	"MDACC"	"cRAF"	"RAF1"	NA	"c"
"692"	"cRAF_V"	"MDACC"	"cRAF"	"RAF1"	NA	"c"
"693"	"CXCR4.R.C_GBL1114994"	"MDACC"	"CXCR4"	"CXCR4"	NA	"c"
"694"	"Cyclin B1 (V152)"	"MSKCC"	"CyclinB1"	"CCNB1"	NA	"c"
"695"	"Cyclin.B1"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"696"	"Cyclin.B1"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"697"	"Cyclin B1_RS00269170"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"698"	"Cyclin B1_RS00275830"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"699"	"Cyclin B1(V)_GBL9007920"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"700"	"Cyclin B1(V)_GBL9008606"	"MDACC"	"Cyclin B1"	"CCNB1"	NA	"c"
"701"	"Cyclin C"	"MSKCC"	"CyclinC"	"CCNC"	NA	"c"
"702"	"Cyclin.D1"	"MSKCC"	"CyclinD1"	"CCND1"	NA	"c"
"703"	"Cyclin.D1"	"MSKCC"	"CyclinD1"	"CCND1"	NA	"c"
"704"	"Cyclin D1"	"MSKCC"	"CyclinD1"	"CCND1"	NA	"c"
"705"	"Cyclin D1_RS00269171"	"MDACC"	"Cyclin D1"	"CCND1"	NA	"c"
"706"	"Cyclin D1(V)_GBL9007921"	"MDACC"	"Cyclin D1"	"CCND1"	NA	"c"
"707"	"Cyclin.D3"	"MDACC"	"Cyclin D1"	"CCND3"	NA	"c"
"708"	"Cyclin E_NB"	"MSKCC"	"CyclinE1"	"CCNE1"	NA	"c"
"709"	"Cyclin.E1"	"MDACC"	"Cyclin E"	"CCNE1"	NA	"c"
"710"	"Cyclin.E1"	"MDACC"	"Cyclin E"	"CCNE1"	NA	"c"
"711"	"Cyclin E(mouse)_GBL9008383"	"MDACC"	"Cyclin E"	"CCNE1"	NA	"c"
"712"	"Cyclin.E1"	"MDACC"	"Cyclin E1"	"CCNE1"	NA	"c"
"713"	"Cyclin E1_RS00273417 (mouse)"	"MDACC"	"Cyclin E1"	"CCNE1"	NA	"c"
"714"	"Cyclin E1_RS00275571"	"MDACC"	"Cyclin E1"	"CCNE1"	NA	"c"
"715"	"Cyclin E1_RS00276605 (mouse)"	"MDACC"	"Cyclin E1"	"CCNE1"	NA	"c"
"716"	"Cyclin E1(mouse)(V)_GBL9007874"	"MDACC"	"Cyclin E1"	"CCNE1"	NA	"c"
"717"	"Cyclin.E2"	"MDACC"	"Cyclin E2"	"CCNE2"	NA	"c"
"718"	"Cyclin E2(C)_GBL9008609"	"MDACC"	"Cyclin E2"	"CCNE2"	NA	"c"
"719"	"Cyclin_B1.R.V_GBL.9013838"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"720"	"Cyclin_B1.R.V_GBL9026204"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"721"	"Cyclin_D1.R.V_GBL.9013839"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"722"	"Cyclin_D1.R.V_GBL9026205"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"723"	"Cyclin_E1.M.V_GBL.9012885"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"724"	"Cyclin_E1.M.V_GBL9026308"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"725"	"Cyclin.B1.R.V_GBL1033693"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"726"	"Cyclin.B1.R.V_GBL1113170"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"727"	"Cyclin.B1.R.V_GBL1114871"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"728"	"Cyclin.D1.R.V_GBL1033878"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"729"	"Cyclin.D1.R.V_GBL1113338"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"730"	"Cyclin.D1.R.V_GBL1115016"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"731"	"Cyclin.E1.M.V_GBL1033936"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"732"	"Cyclin.E1.M.V_GBL1113384"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"733"	"Cyclin.E1.M.V_GBL1115071"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"734"	"CyclinB1_V"	"MDACC"	"CyclinB1"	"CCNB1"	NA	"c"
"735"	"CyclinD1_V"	"MDACC"	"CyclinD1"	"CCND1"	NA	"c"
"736"	"CyclinE1_V_mouse"	"MDACC"	"CyclinE1"	"CCNE1"	NA	"c"
"737"	"CyclinE2_V"	"MDACC"	"CyclinE2"	"CCNE2"	NA	"c"
"738"	"Cyclophilin.F"	"MDACC"	"CyclophilinF"	"PPIF"	NA	"c"
"739"	"Cyclophilin.F.M.V_GBL1033937"	"MDACC"	"CyclophilinF"	"PPIF"	NA	"c"
"740"	"Cyclophilin.F.M.V_GBL1113399"	"MDACC"	"CyclophilinF"	"PPIF"	NA	"c"
"741"	"Cyclophilin.F.M.V_GBL1115085"	"MDACC"	"CyclophilinF"	"PPIF"	NA	"c"
"742"	"Cytokeratin.19.M.C_GBL1115178"	"MDACC"	"Cytokeratin19"	"KRT19"	NA	"c"
"743"	"D.a.Tubulin"	"MDACC"	"aTubulin"	"TUBA1A"	NA	"c"
"744"	"D.a.Tubulin.R.V_GBL1115003"	"MDACC"	"aTubulin"	"TUBA1A"	NA	"c"
"745"	"DJ1"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"746"	"DJ.1"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"747"	"DJ.1.R.C_GBL.9013840"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"748"	"DJ.1.R.C_GBL9026206"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"749"	"DJ1.R.V_GBL1033777"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"750"	"DJ1.R.V_GBL1113254"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"751"	"DJ1.R.V_GBL1114928"	"MDACC"	"DJ1"	"PARK7"	NA	"c"
"752"	"DM.Histone.H3"	"MDACC"	"DM.HistoneH3"	"H3F3B"	NA	"c"
"753"	"DM.Histone.H3.R.V_GBL1115004"	"MDACC"	"DM.HistoneH3"	"H3F3B"	NA	"c"
"754"	"DM.Histone.H3.R.V_GBL1115004"	"MDACC"	"DM.HistoneH3"	"H3F3A"	NA	"c"
"755"	"DM.K9.Histone.H3"	"MDACC"	"DM.K9.HistoneH3"	"H3F3B"	NA	"c"
"756"	"DM.K9.Histone.H3.R.C_GBL1115005"	"MDACC"	"DM.K9.HistoneH3"	"H3F3B"	NA	"c"
"757"	"DM.K9.Histone.H3.R.C_GBL1115005"	"MDACC"	"DM.K9.HistoneH3"	"H3F3A"	NA	"c"
"758"	"DUSP4"	"MDACC"	"DUSP4"	"DUSP4"	NA	"c"
"759"	"DUSP4.R.V_GBL1115007"	"MDACC"	"DUSP4"	"DUSP4"	NA	"c"
"760"	"DV13_GBL9008389"	"MDACC"	"DV13"	"DVL3"	NA	"c"
"761"	"Dvl3"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"762"	"Dvl3.R.V_GBL.9013841"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"763"	"Dvl3.R.V_GBL1033785"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"764"	"Dvl3.R.V_GBL1113262"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"765"	"Dvl3.R.V_GBL1114932"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"766"	"Dvl3.R.V_GBL9026207"	"MDACC"	"Dvl3"	"DVL3"	NA	"c"
"767"	"E.Cadherin"	"MSKCC"	"E.Cadherin"	"CDH1"	NA	"c"
"768"	"ECadherin"	"MSKCC"	"E.Cadherin"	"CDH1"	NA	"c"
"769"	"E.Cadherin"	"MSKCC"	"E.Cadherin"	"CDH1"	NA	"c"
"770"	"E.Cadherin_RS00276013"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"771"	"E.Cadherin_V"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"772"	"E.Cadherin.R.V_GBL.9013822"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"773"	"E.Cadherin.R.V_GBL1033835"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"774"	"E.Cadherin.R.V_GBL1113286"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"775"	"E.Cadherin.R.V_GBL1114954"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"776"	"E.Cadherin.R.V_GBL9026188"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"777"	"E.Cadherin(V)_GBL9008563"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"778"	"E.cadherin(V)_GBL9008607"	"MDACC"	"Ecadherin"	"CDH1"	NA	"c"
"779"	"EFABP"	"MDACC"	"EFABP"	"FABP5"	NA	"c"
"780"	"E.FABP(C20)_GBL9008525"	"MDACC"	"EFABP"	"FABP5"	NA	"c"
"781"	"E.FABP(C20)_GBL9008585"	"MDACC"	"EFABP"	"FABP5"	NA	"c"
"782"	"E2F2"	"MDACC"	"E2F2"	"E2F2"	NA	"c"
"783"	"E2F.2(TFE25)(mouse)_GBL9008568"	"MDACC"	"E2F2"	"E2F2"	NA	"c"
"784"	"E2F1"	"MDACC"	"E2F1"	"E2F1"	NA	"c"
"785"	"E2F1.M.V_GBL1033938"	"MDACC"	"E2F1"	"E2F1"	NA	"c"
"786"	"E2F1.M.V_GBL1113400"	"MDACC"	"E2F1"	"E2F1"	NA	"c"
"787"	"E2F1.wM.V_GBL1115244"	"MDACC"	"E2F1"	"E2F1"	NA	"c"
"788"	"ECadherin_RS00273591"	"MDACC"	"ECadherin"	"CDH1"	NA	"c"
"789"	"eEF2"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"790"	"eEF2.R.C_GBL1033822"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"791"	"eEF2.R.C_GBL1113273"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"792"	"eEF2.R.C_GBL1114946"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"793"	"eEF2.R.V_GBL.9013842"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"794"	"eEF2.R.V_GBL9026208"	"MDACC"	"eEF2"	"EEF2"	NA	"c"
"795"	"eEF2K"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"796"	"eEF2K.R.V_GBL.9013843"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"797"	"eEF2K.R.V_GBL1033823"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"798"	"eEF2K.R.V_GBL1113274"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"799"	"eEF2K.R.V_GBL1114947"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"800"	"eEF2K.R.V_GBL9026209"	"MDACC"	"eEF2K"	"EEF2K"	NA	"c"
"801"	"EGF5(KIF11)_GBL9008541"	"MDACC"	"EGF5"	"KIF11"	NA	"c"
"802"	"EGFR"	"MSKCC"	"EGFR"	"EGFR"	NA	"c"
"803"	"EGFR (phospho.Tyr1068)"	"MSKCC"	"EGFR_pY1068"	"EGFR"	"Y1068"	"a"
"804"	"EGFR (phospho.Tyr1173)"	"MSKCC"	"EGFR_pY1173"	"EGFR"	"Y1173"	"a"
"805"	"EGFR_pY1068.R.C_GBL1033694"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068"	"a"
"806"	"EGFR_pY1068.R.C_GBL1113184"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068"	"a"
"807"	"EGFR_pY1068.R.C_GBL1114872"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068"	"a"
"808"	"EGFR_pY1068"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068"	"a"
"809"	"EGFR_pY1068.R.V_GBL.9013845"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068"	"a"
"810"	"EGFR_pY1068.R.V_GBL9026211"	"MDACC"	"EGFRpY1068"	"EGFR"	"Y1068|Y1069"	"a"
"811"	"EGFR_pY1173"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"812"	"EGFR_pY1173_C"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"813"	"EGFR_pY1173_RS00273724"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"814"	"EGFR_pY1173_RS00275851"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"815"	"EGFR_pY1173.R.C_GBL.9013846"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"816"	"EGFR_pY1173.R.C_GBL9026212"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173|Y1172"	"a"
"817"	"EGFR_pY1173.R.V_GBL1033695"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"818"	"EGFR_pY1173.R.V_GBL1113185"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"819"	"EGFR_pY1173.R.V_GBL1114874"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"820"	"EGFR_pY1173(C)_GBL9007923"	"MDACC"	"EGFRpY1173"	"EGFR"	"Y1173"	"a"
"821"	"EGFR_pY992"	"MDACC"	"EGFRpY992"	"EGFR"	"Y992"	"a"
